input_position,source_index,candidate_id,augmented_field,old_accepted,real_accepted,old_reasons,real_reasons,source_nli_status,semantic_min,candidate_nli_gold_probability,generation_truncated,decision_change,difference_category
723,492175,492175:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9937322735786438,0.9993202686309814,False,MATCH,none
724,493759,493759:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.996661901473999,0.9992347955703735,False,MATCH,none
724,493759,493759:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9819629192352295,0.9994159936904907,False,MATCH,none
726,495730,495730:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9860617518424988,0.9975392818450928,False,MATCH,none
726,495730,495730:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9974460601806641,0.9972084164619446,False,MATCH,none
728,496534,496534:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9940981864929199,0.9982390403747559,False,MATCH,none
728,496534,496534:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9942534565925598,0.997800886631012,False,MATCH,none
729,499937,499937:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9955267310142517,0.9995607733726501,False,MATCH,none
729,499937,499937:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9897913932800293,0.9890896677970886,False,MATCH,none
731,501731,501731:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9622446298599243,0.9996449947357178,False,MATCH,none
733,502223,502223:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9965840578079224,0.9911242723464966,False,MATCH,none
734,502423,502423:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9929429888725281,0.9981831908226013,False,MATCH,none
734,502423,502423:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9932102560997009,0.9978100657463074,False,MATCH,none
736,504105,504105:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9948765635490417,0.9972684383392334,False,MATCH,none
736,504105,504105:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9966062307357788,0.9961771965026855,False,MATCH,none
737,504992,504992:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9945530295372009,0.9649501442909241,False,MATCH,none
740,508521,508521:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9904170036315918,0.9891303777694702,False,MATCH,none
742,509328,509328:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9918316006660461,0.9970695972442627,False,MATCH,none
743,509438,509438:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9400349855422974,0.9787978529930115,False,MATCH,none
745,510869,510869:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9850257039070129,0.9991257786750793,False,MATCH,none
746,511280,511280:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9748051762580872,0.9995614886283875,False,MATCH,none
747,511871,511871:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9844588041305542,0.9661149382591248,False,MATCH,none
748,512053,512053:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9958156943321228,0.9997307658195496,False,MATCH,none
749,512639,512639:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9886735081672668,0.9990267753601074,False,MATCH,none
750,512695,512695:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9963566064834595,0.8768647313117981,False,MATCH,none
751,512778,512778:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9968760013580322,0.998810887336731,False,MATCH,none
752,513211,513211:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9839890599250793,0.9992108345031738,False,MATCH,none
755,514380,514380:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9949983358383179,0.9912543892860413,False,MATCH,none
756,515747,515747:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9961819648742676,0.9990308284759521,False,MATCH,none
756,515747,515747:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9966431856155396,0.9991729855537415,False,MATCH,none
757,516128,516128:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9962206482887268,0.9952353835105896,False,MATCH,none
758,517858,517858:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9706286787986755,0.9977967739105225,False,MATCH,none
758,517858,517858:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9971760511398315,0.9978430271148682,False,MATCH,none
759,518461,518461:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9868545532226562,0.9961811304092407,False,MATCH,none
759,518461,518461:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9901326894760132,0.9685705304145813,False,MATCH,none
762,519469,519469:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9980588555335999,0.9990057349205017,False,MATCH,none
763,519819,519819:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9956895709037781,0.9990130662918091,False,MATCH,none
763,519819,519819:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9970532655715942,0.9989275336265564,False,MATCH,none
764,520042,520042:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9961394667625427,0.9993608593940735,False,MATCH,none
764,520042,520042:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9909985065460205,0.9993721842765808,False,MATCH,none
766,521347,521347:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9955893754959106,0.967139720916748,False,MATCH,none
766,521347,521347:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9982141256332397,0.9753963947296143,False,MATCH,none
767,521683,521683:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9870479702949524,0.999614953994751,False,MATCH,none
767,521683,521683:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9970384836196899,0.999632716178894,False,MATCH,none
770,524354,524354:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9940420985221863,0.9996241331100464,False,MATCH,none
772,524406,524406:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9600290656089783,0.9388926029205322,False,MATCH,none
773,524854,524854:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9933592677116394,0.9914785027503967,False,MATCH,none
774,527833,527833:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9966002106666565,0.9966503977775574,False,MATCH,none
775,528482,528482:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9971004128456116,0.9822023510932922,False,MATCH,none
776,528520,528520:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9971910119056702,0.9953629970550537,False,MATCH,none
776,528520,528520:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9865992069244385,0.9950320720672607,False,MATCH,none
777,530538,530538:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9957634210586548,0.9850120544433594,False,MATCH,none
778,531157,531157:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9874833822250366,0.9983067512512207,False,MATCH,none
778,531157,531157:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9960303902626038,0.997958779335022,False,MATCH,none
779,533036,533036:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9947803616523743,0.9971049427986145,False,MATCH,none
780,534650,534650:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.952278196811676,0.9992982149124146,False,MATCH,none
781,537726,537726:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9971458315849304,0.9989227652549744,False,MATCH,none
781,537726,537726:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9977598190307617,0.9991264939308167,False,MATCH,none
782,538979,538979:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9954406023025513,0.9714363217353821,False,MATCH,none
782,538979,538979:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9917866587638855,0.9812208414077759,False,MATCH,none
784,539243,539243:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9976150989532471,0.9996590614318848,False,MATCH,none
784,539243,539243:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9967309236526489,0.9996082186698914,False,MATCH,none
785,539998,539998:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9960236549377441,0.9984520673751831,False,MATCH,none
785,539998,539998:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9960625767707825,0.9981491565704346,False,MATCH,none
787,540574,540574:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9877419471740723,0.9996371269226074,False,MATCH,none
787,540574,540574:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9977548718452454,0.999566376209259,False,MATCH,none
789,541746,541746:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9356734156608582,0.999622106552124,False,MATCH,none
789,541746,541746:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9948369264602661,0.9993270635604858,False,MATCH,none
790,542263,542263:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9947915077209473,0.9945377707481384,False,MATCH,none
790,542263,542263:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9966367483139038,0.9981293082237244,False,MATCH,none
791,542646,542646:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9972568154335022,0.9995156526565552,False,MATCH,none
795,547621,547621:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9955347776412964,0.9892866015434265,False,MATCH,none
799,549910,549910:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9933072924613953,0.9995297193527222,False,MATCH,none
3,760,760:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
3,760,760:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
5,2169,2169:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
5,2169,2169:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
11,4548,4548:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
11,4548,4548:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
17,7321,7321:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
17,7321,7321:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
19,8435,8435:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
19,8435,8435:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
22,11003,11003:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
22,11003,11003:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
28,16601,16601:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
28,16601,16601:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
31,18505,18505:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
31,18505,18505:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
2,707,707:premise:fra_Latn,premise,True,False,[],"[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.697882354259491,0.06052945554256439,False,REAL_NEWLY_REJECTED,translation difference
2,707,707:hypothesis:fra_Latn,hypothesis,True,False,[],"[""semantic_drift""]",RELIABLE_GOLD,0.1023419201374054,0.9366301894187927,False,REAL_NEWLY_REJECTED,translation difference
7,3208,3208:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.006149317603558302,0.8376345634460449,False,MATCH,none
12,5321,5321:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0011723112547770143,0.996096670627594,False,MATCH,none
13,5450,5450:premise:fra_Latn,premise,False,False,"[""low_nli_confidence""]","[""low_nli_confidence""]",RELIABLE_GOLD,0.9488438367843628,0.7582346200942993,False,MATCH,none
13,5450,5450:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9974853992462158,0.9031685590744019,False,MATCH,none
20,9707,9707:hypothesis:fra_Latn,hypothesis,False,False,"[""numeric_value_changed""]","[""numeric_value_changed""]",RELIABLE_GOLD,0.9939765930175781,0.970716655254364,False,MATCH,none
23,12969,12969:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.020289305597543716,0.0018931339727714658,False,MATCH,none
23,12969,12969:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.006718180142343044,0.006090196315199137,False,MATCH,none
26,13833,13833:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""label_flip""]","[""generation_truncated"",""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.001005774480290711,0.08289541304111481,True,MATCH,none
26,13833,13833:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.13866586983203888,0.9246857762336731,False,MATCH,none
27,14934,14934:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.004186738282442093,0.9942148327827454,False,MATCH,none
29,17575,17575:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.005908476188778877,0.9974433183670044,False,MATCH,none
30,18456,18456:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.007596254348754883,0.9554361701011658,False,MATCH,none
30,18456,18456:hypothesis:fra_Latn,hypothesis,False,False,"[""low_nli_confidence""]","[""low_nli_confidence""]",RELIABLE_GOLD,0.9409496188163757,0.7532821893692017,False,MATCH,none
33,18790,18790:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
33,18790,18790:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
36,22740,22740:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
36,22740,22740:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
50,34858,34858:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
50,34858,34858:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
52,38085,38085:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
52,38085,38085:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
32,18686,18686:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.5155285000801086,0.9983968138694763,False,MATCH,none
32,18686,18686:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.8186876177787781,0.10524536669254303,False,MATCH,none
35,19844,19844:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.019680647179484367,0.9938108325004578,False,MATCH,none
37,26244,26244:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9902828931808472,0.9370047450065613,False,MATCH,none
38,27041,27041:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9950976967811584,0.9932605624198914,False,MATCH,none
39,27080,27080:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9917234778404236,0.9898721575737,False,MATCH,none
42,29218,29218:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.031819216907024384,0.9937113523483276,False,MATCH,none
42,29218,29218:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9979482293128967,0.9970688223838806,False,MATCH,none
43,29415,29415:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0008543779258616269,0.9896460175514221,False,MATCH,none
44,29765,29765:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.8927523493766785,0.9992105960845947,False,MATCH,none
44,29765,29765:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9948161244392395,0.9991926550865173,False,MATCH,none
45,30056,30056:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9953258037567139,0.9971179962158203,False,MATCH,none
47,32579,32579:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.001451246440410614,0.9968186616897583,False,MATCH,none
48,32673,32673:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.000289261486614123,0.9991623163223267,False,MATCH,none
49,34221,34221:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.049101218581199646,0.0025205551646649837,False,MATCH,none
53,38101,38101:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.04447881132364273,0.9963772892951965,False,MATCH,none
55,40045,40045:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0006343497661873698,0.999265730381012,False,MATCH,none
56,40130,40130:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9942690134048462,0.9964445233345032,False,MATCH,none
57,40441,40441:hypothesis:fra_Latn,hypothesis,False,False,"[""low_nli_confidence"",""trivial_copy""]","[""trivial_copy"",""low_nli_confidence""]",RELIABLE_GOLD,0.9929297566413879,0.7785414457321167,False,MATCH,none
