input_position,source_index,candidate_id,augmented_field,gold_label,source_nli_status,original_nli_predicted_label,original_nli_gold_probability,translation_performed,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,candidate_nli_predicted_label,candidate_nli_gold_probability,generation_truncated,source_to_pivot_generation_truncated,pivot_to_source_generation_truncated,logical_cue_changes,hard_cue_changes,soft_cue_changes,change_ratio,accepted,reasons,translation_model,translation_model_revision,verifier_model,verifier_model_revision
168,108589,108589:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9991293549537659,True,One of the people is wearing green,One of the people wears the green.,0.9877356886863708,0.9907448887825012,0.9877356886863708,neutral,0.9984424710273743,False,False,False,[],[],[],0.17647058823529416,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
172,111292,111292:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9993810653686523,True,A man wearing a white t-shirt looking away from the camera.,A man in a white T-shirt looking away from the camera.,0.9964724779129028,0.996738612651825,0.9964724779129028,contradiction,0.9993662238121033,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.04424778761061943,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
172,111292,111292:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9993810653686523,True,The is wearing a red t-shirt.,He's wearing a red T-shirt.,0.9892422556877136,0.9948496222496033,0.9892422556877136,contradiction,0.9993019104003906,False,False,False,[],[],[],0.0714285714285714,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
176,113482,113482:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9866539835929871,True,"Construction worker, welding on high beam.","Construction worker, high beam welding.",0.9937293529510498,0.9932231903076172,0.9932231903076172,neutral,0.9818269610404968,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.23456790123456794,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
177,114570,114570:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9921407103538513,True,man looks at policeman,A man looks at a policeman,0.9919899106025696,0.9938517808914185,0.9919899106025696,entailment,0.99339359998703,False,False,False,[],[],[],0.08333333333333337,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
179,117040,117040:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9944433569908142,True,A group of ladies with computers sit behind a table while people on the other side purchase something.,A group of ladies with computers are sitting behind a table while the people on the other side are buying something.,0.9941250085830688,0.9948592185974121,0.9941250085830688,neutral,0.993438184261322,False,False,False,[],[],[],0.12844036697247707,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
179,117040,117040:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9944433569908142,True,People are purchasing necessary items.,People buy necessary items.,0.9966536164283752,0.9927835464477539,0.9927835464477539,neutral,0.9891200065612793,False,False,False,[],[],[],0.23076923076923073,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
181,117651,117651:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9940306544303894,True,A dog taking a poop in the street.,A dog that's doing shit on the street.,0.9963812828063965,0.9952267408370972,0.9952267408370972,entailment,0.9904897212982178,False,False,False,"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""on"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""on"":1},""field"":""premise""}]",0.25,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
181,117651,117651:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9940306544303894,True,A dog is pooping.,A dog does shit.,0.9926437735557556,0.96269690990448,0.96269690990448,entailment,0.9929770827293396,False,False,False,[],[],[],0.3939393939393939,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
182,118176,118176:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9991245865821838,True,The girl is winning the tennis match.,The girl wins the tennis match.,0.9952528476715088,0.9859583973884583,0.9859583973884583,neutral,0.9990134239196777,False,False,False,[],[],[],0.11764705882352944,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
184,118275,118275:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9990719556808472,True,A group of people digging a large hole.,A group of people are digging a big hole.,0.9980124235153198,0.9968376159667969,0.9968376159667969,contradiction,0.9994195699691772,False,False,False,[],[],[],0.125,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
184,118275,118275:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9990719556808472,True,A bulldozer digging a hole.,A bulldozer that's digging a hole.,0.9964653253555298,0.997403085231781,0.9964653253555298,contradiction,0.9989261031150818,False,False,False,[],[],[],0.11475409836065575,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
185,119934,119934:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.8969429731369019,True,A man is bending down repairing a house.,A man bows down to repair a house.,0.986004650592804,0.9923658967018127,0.986004650592804,entailment,0.9323623776435852,False,False,False,[],[],[],0.2432432432432432,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
186,121762,121762:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9989398121833801,True,A dog walking through the water at the ocean.,A dog walking in the water in the ocean.,0.9949541687965393,0.9940251708030701,0.9940251708030701,contradiction,0.9993507266044617,False,False,False,"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":2},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":2},""field"":""premise""}]",0.15294117647058825,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
186,121762,121762:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9989398121833801,True,A cat walking through the water at the ocean.,A cat walking in the water in the ocean.,0.9952600598335266,0.9935477375984192,0.9935477375984192,contradiction,0.9993129968643188,False,False,False,"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":2},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":2},""field"":""hypothesis""}]",0.15294117647058825,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
187,123524,123524:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.999640703201294,True,Factory workers standing in uniform next to their product.,The factory workers standing in uniform next to their produce.,0.9877675771713257,0.9954739212989807,0.9877675771713257,contradiction,0.9996335506439209,False,False,False,[],[],[],0.050000000000000044,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
188,123536,123536:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9976263642311096,True,The black and white dog is running on the grass.,The black and white dog runs on the grass.,0.9978266358375549,0.997458279132843,0.997458279132843,entailment,0.9975449442863464,False,False,False,[],[],[],0.0888888888888889,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
188,123536,123536:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9976263642311096,True,The black and white dog is running.,The black and white dog runs.,0.9973107576370239,0.9974673986434937,0.9973107576370239,entailment,0.9975221753120422,False,False,False,[],[],[],0.125,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
189,124930,124930:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9968034029006958,True,A woman standing in front of a building as others go about their day.,A woman standing in front of a building while others spend their day.,0.9953017234802246,0.9964246153831482,0.9953017234802246,neutral,0.9920949339866638,False,False,False,[],[],[],0.14492753623188404,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
189,124930,124930:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9968034029006958,True,I women waiting on friends outside a building.,I'm a woman waiting for friends outside a building.,0.9957807064056396,0.9935033917427063,0.9935033917427063,neutral,0.9978882670402527,False,False,False,"[{""group"":""space"",""original"":{""outside"":1,""on"":1},""candidate"":{""outside"":1},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{""outside"":1,""on"":1},""candidate"":{""outside"":1},""field"":""hypothesis""}]",0.09278350515463918,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
190,125168,125168:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9974320530891418,True,Two people are racing.,Two people are in a race.,0.9968662858009338,0.9954148530960083,0.9954148530960083,entailment,0.9975547194480896,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.19148936170212771,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
191,125334,125334:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9970946311950684,True,"A woman wearing a sparkly blue costume, leaps into the air while swirling a green ribbon in her left hand.",A woman in a shiny blue suit jumps into the air while twirling a green ribbon in her left hand.,0.9958475232124329,0.9968509078025818,0.9958475232124329,neutral,0.9988459348678589,False,False,False,"[{""group"":""space"",""original"":{""left"":1,""in"":1},""candidate"":{""left"":1,""in"":2},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""left"":1,""in"":1},""candidate"":{""left"":1,""in"":2},""field"":""premise""}]",0.13432835820895528,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
192,126619,126619:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9909670948982239,True,Five men wearing black shorts are leaving the starting blocks in a track competition with few spectators.,Five men in black shorts leave the starting points of a track race with few spectators.,0.9957972764968872,0.9968706965446472,0.9957972764968872,entailment,0.9623063206672668,False,False,False,[],[],[],0.1875,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
192,126619,126619:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9909670948982239,True,Five men are racing.,Five men are in the race.,0.9960594177246094,0.9959639310836792,0.9959639310836792,entailment,0.9937113523483276,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.24444444444444446,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
193,126867,126867:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9978771209716797,True,A woman reading the first published copy of her new book.,A woman reading the first printed copy of her new book.,0.9944023489952087,0.9903823733329773,0.9903823733329773,neutral,0.9972003698348999,False,False,False,[],[],[],0.0714285714285714,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
195,129526,129526:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9995163679122925,True,People are eating in a restaurant,People eat in a restaurant.,0.9971649050712585,0.9914137125015259,0.9914137125015259,contradiction,0.9991668462753296,False,False,False,[],[],[],0.1333333333333333,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
196,129767,129767:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9996949434280396,True,A young long-haired girl is out skipping on the sidewalk on a sunny day.,A young girl with long hair jumps on the sidewalk on a sunny day.,0.977899968624115,0.9842827916145325,0.977899968624115,contradiction,0.9996525049209595,False,False,False,[],[],[],0.27007299270072993,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
198,132011,132011:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9983224272727966,True,"A woman and a man sit on a stone bench, with tall buildings behind them.","A woman and a man are sitting on a rock bench, with tall buildings behind them.",0.9931992888450623,0.9943504929542542,0.9931992888450623,entailment,0.9982289671897888,False,False,False,[],[],[],0.09933774834437081,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
202,135071,135071:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.996249258518219,True,People are walking outdoors.,People are walking outside.,0.9983099699020386,0.9974170923233032,0.9974170923233032,entailment,0.9971668124198914,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""outside"":1},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""outside"":1},""field"":""hypothesis""}]",0.12727272727272732,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
203,135294,135294:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9925383925437927,True,A father and his son and daughter play by the waters edge.,A father and his son and daughter are playing by the water.,0.9951089024543762,0.9844921827316284,0.9844921827316284,neutral,0.9939390420913696,False,False,False,[],[],[],0.11111111111111116,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
203,135294,135294:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9925383925437927,True,A father is spending his saturday with his kids,A father spends his Saturday with his children.,0.9972733855247498,0.9925766587257385,0.9925766587257385,neutral,0.9858864545822144,False,False,False,[],[],[],0.17021276595744683,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
207,138010,138010:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9993240833282471,True,A man is standing in a field.,There's a man standing in a field.,0.9981077909469604,0.9977993369102478,0.9977993369102478,contradiction,0.9995043277740479,False,False,False,[],[],[],0.17460317460317465,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
208,138280,138280:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9822002649307251,True,Person in a red hat walking on a sidewalk on a snowy day.,A person in a red hat walks down the sidewalk on a snowy day.,0.9891848564147949,0.997184693813324,0.9891848564147949,entailment,0.9918736815452576,False,False,False,"[{""group"":""space"",""original"":{""in"":1,""on"":2},""candidate"":{""in"":1,""on"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""in"":1,""on"":2},""candidate"":{""in"":1,""on"":1},""field"":""premise""}]",0.10169491525423724,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
