source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,original_matches_gold,candidate_matches_gold,nli_transition,nli_gold_probability_delta,confidence_drop,large_confidence_drop,large_confidence_increase,original_source_index
107,107:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A guy catches or prepares to throw a football with various teammates and staff in the background at what looks like a school.,Students play lacrosse at a school.,A guy catches or prepares to throw a football with various teammates and staff in the background at what looks like a school.,Students are playing lacrosse at a school.,Students play lacrosse at a school.,Students are playing lacrosse at a school.,True,[],0.9932594895362854,0.996498703956604,0.9932594895362854,2,0.9720247983932495,[],[],,,0.09090909090909094,1.2,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.03471571,,,,,contradiction,0.9496590495109558,0.0021110305096954107,0.04822998493909836,0.9496590495109558,contradiction,0.9720247983932495,True,True,STABLE_GOLD,0.0223657488822937,False,False,False,67883
107,107:premise:fra_Latn,premise,fra_Latn,contradiction,A guy catches or prepares to throw a football with various teammates and staff in the background at what looks like a school.,Students play lacrosse at a school.,A guy takes or prepares to throw a football with various teammates and staff in the background to what looks like a school.,Students play lacrosse at a school.,A guy catches or prepares to throw a football with various teammates and staff in the background at what looks like a school.,A guy takes or prepares to throw a football with various teammates and staff in the background to what looks like a school.,True,[],0.9917219281196594,0.9895808696746826,0.9895808696746826,2,0.9446806311607361,[],[],,,0.032258064516129004,0.984,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0657385,,,,,contradiction,0.9496590495109558,0.0021110305096954107,0.04822998493909836,0.9496590495109558,contradiction,0.9446806311607361,True,True,STABLE_GOLD,-0.0049784183502197266,False,False,False,67883
108,108:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A person is doing a back flip while other people and cars go by in the background.,The person knows how to do a flip.,A person is doing a back flip while other people and cars go by in the background.,The person knows how to make a detour.,The person knows how to do a flip.,The person knows how to make a detour.,False,"[""semantic_drift"",""label_flip""]",0.3043976128101349,0.003254221985116601,0.003254221985116601,1,0.3910382390022278,[],[],,,0.2222222222222222,1.1176470588235294,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.60570754,,,,,entailment,0.6130655407905579,0.6130655407905579,0.3841037154197693,0.0028306921012699604,neutral,0.3910382390022278,True,False,TRUE_FLIP,-0.22202730178833008,False,True,False,68719
108,108:premise:fra_Latn,premise,fra_Latn,entailment,A person is doing a back flip while other people and cars go by in the background.,The person knows how to do a flip.,One person makes a back turn while others and cars pass in the background.,The person knows how to do a flip.,A person is doing a back flip while other people and cars go by in the background.,One person makes a back turn while others and cars pass in the background.,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",0.9961516261100769,0.728767991065979,0.728767991065979,1,0.10014548152685165,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""premise""}]",[],{},"{""one"":1}",0.2564102564102564,0.9024390243902439,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.17108653,,,,,entailment,0.6130655407905579,0.6130655407905579,0.3841037154197693,0.0028306921012699604,neutral,0.10014548152685165,True,False,TRUE_FLIP,-0.5129200592637062,False,True,False,68719
109,109:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man wearing black jacket poses with a smile.,A man is smiling.,A man wearing black jacket poses with a smile.,A man is smiling.,A man is smiling.,A man is smiling.,False,"[""trivial_copy""]",0.9968994855880737,0.9968994855880737,0.9968994855880737,0,0.991447925567627,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01165259,,,,,entailment,0.991447925567627,0.991447925567627,0.007529356982558966,0.001022737822495401,entailment,0.991447925567627,True,True,STABLE_GOLD,0.0,False,False,False,69474
109,109:premise:fra_Latn,premise,fra_Latn,entailment,A man wearing black jacket poses with a smile.,A man is smiling.,A man in a black jacket poses with a smile.,A man is smiling.,A man wearing black jacket poses with a smile.,A man in a black jacket poses with a smile.,True,[],0.9968672394752502,0.9966666102409363,0.9966666102409363,0,0.992552638053894,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",,,0.0786516853932584,0.9347826086956522,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11078075,,,,,entailment,0.991447925567627,0.991447925567627,0.007529356982558966,0.001022737822495401,entailment,0.992552638053894,True,True,STABLE_GOLD,0.0011047124862670898,False,False,False,69474
110,110:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"There are two men engaged in a karate match, the man on the left kicks the man on the right in the face while the man on the right kicks the man on the left in the groin.",The men are in a torunament.,"There are two men engaged in a karate match, the man on the left kicks the man on the right in the face while the man on the right kicks the man on the left in the groin.",The men are in a tournament.,The men are in a torunament.,The men are in a tournament.,False,"[""semantic_drift""]",0.528900682926178,0.1296718418598175,0.1296718418598175,1,0.9838570356369019,[],[],,,0.0357142857142857,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.88647112,,,,,entailment,0.1910664588212967,0.5636187195777893,0.1910664588212967,0.245314821600914,neutral,0.9838570356369019,False,True,RECOVERED_TO_GOLD,0.7927905768156052,False,False,True,69925
110,110:premise:fra_Latn,premise,fra_Latn,neutral,"There are two men engaged in a karate match, the man on the left kicks the man on the right in the face while the man on the right kicks the man on the left in the groin.",The men are in a torunament.,"There are two men engaged in a karate match, the left man kicks the right man in the face while the right man kicks the left man in the groin.",The men are in a torunament.,"There are two men engaged in a karate match, the man on the left kicks the man on the right in the face while the man on the right kicks the man on the left in the groin.","There are two men engaged in a karate match, the left man kicks the right man in the face while the right man kicks the left man in the groin.",False,"[""label_flip""]",0.9928308129310608,0.9783082604408264,0.9783082604408264,0,0.1462898850440979,[],"[{""group"":""space"",""original"":{""on"":4,""right"":2,""in"":3,""left"":2},""candidate"":{""right"":2,""in"":3,""left"":2},""field"":""premise""}]",,,0.1923076923076923,0.8352941176470589,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.97540185,,,,,entailment,0.1910664588212967,0.5636187195777893,0.1910664588212967,0.245314821600914,entailment,0.1462898850440979,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.04477657377719879,False,False,False,69925
111,111:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man in a white shirt and shorts prepares to serve a tennis ball.,A man in a white shirt and shorts is ready to serve the beef wellington.,A man in a white shirt and shorts prepares to serve a tennis ball.,A man in a white shirt and shorts is ready to serve beef wellington.,A man in a white shirt and shorts is ready to serve the beef wellington.,A man in a white shirt and shorts is ready to serve beef wellington.,False,"[""trivial_copy""]",0.9950969815254211,0.9864164590835571,0.9864164590835571,2,0.9975594282150269,[],[],,,0.02857142857142858,0.9444444444444444,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01602411,,,,,contradiction,0.9975041747093201,0.00017512752674520016,0.002320657018572092,0.9975041747093201,contradiction,0.9975594282150269,True,True,STABLE_GOLD,5.525350570678711e-05,False,False,False,69975
111,111:premise:fra_Latn,premise,fra_Latn,contradiction,A man in a white shirt and shorts prepares to serve a tennis ball.,A man in a white shirt and shorts is ready to serve the beef wellington.,A man in a white shirt and shorts is preparing to serve a tennis ball.,A man in a white shirt and shorts is ready to serve the beef wellington.,A man in a white shirt and shorts prepares to serve a tennis ball.,A man in a white shirt and shorts is preparing to serve a tennis ball.,True,[],0.9951775074005127,0.9951103329658508,0.9951103329658508,2,0.9977522492408752,[],[],,,0.05882352941176472,1.0606060606060606,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00713742,,,,,contradiction,0.9975041747093201,0.00017512752674520016,0.002320657018572092,0.9975041747093201,contradiction,0.9977522492408752,True,True,STABLE_GOLD,0.0002480745315551758,False,False,False,69975
112,112:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man stands by a building playing a wooden electric guitar.,A man is standing.,A man stands by a building playing a wooden electric guitar.,There's a man standing.,A man is standing.,There's a man standing.,True,[],0.9978343844413757,0.9975680708885193,0.9975680708885193,0,0.9959924817085266,[],[],,,0.2682926829268293,1.2777777777777777,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00643945,,,,,entailment,0.9967435002326965,0.9967435002326965,0.002668344648554921,0.0005881142569705844,entailment,0.9959924817085266,True,True,STABLE_GOLD,-0.0007510185241699219,False,False,False,71150
112,112:premise:fra_Latn,premise,fra_Latn,entailment,A man stands by a building playing a wooden electric guitar.,A man is standing.,A man is standing near a building playing a wooden electric guitar.,A man is standing.,A man stands by a building playing a wooden electric guitar.,A man is standing near a building playing a wooden electric guitar.,True,[],0.9977284073829651,0.9973686933517456,0.9973686933517456,0,0.9971712231636047,[],"[{""group"":""space"",""original"":{},""candidate"":{""near"":1},""field"":""premise""}]",,,0.10236220472440949,1.1166666666666667,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10546008,,,,,entailment,0.9967435002326965,0.9967435002326965,0.002668344648554921,0.0005881142569705844,entailment,0.9971712231636047,True,True,STABLE_GOLD,0.0004277229309082031,False,False,False,71150
113,113:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Two people in blue shirts are selling shoes in an outside market.,The shoes are being sold by the girls.,Two people in blue shirts are selling shoes in an outside market.,The shoes are sold by the girls.,The shoes are being sold by the girls.,The shoes are sold by the girls.,True,[],0.9963460564613342,0.9956507086753845,0.9956507086753845,1,0.881853461265564,[],[],,,0.08571428571428574,0.8421052631578947,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.12249583,,,,,neutral,0.9097729921340942,0.003103087190538645,0.9097729921340942,0.08712392300367355,neutral,0.881853461265564,True,True,STABLE_GOLD,-0.027919530868530273,False,False,False,71585
113,113:premise:fra_Latn,premise,fra_Latn,neutral,Two people in blue shirts are selling shoes in an outside market.,The shoes are being sold by the girls.,Two people in blue shirts are selling shoes at an outdoor market.,The shoes are being sold by the girls.,Two people in blue shirts are selling shoes in an outside market.,Two people in blue shirts are selling shoes at an outdoor market.,True,[],0.9946909546852112,0.9963299632072449,0.9946909546852112,1,0.9593865275382996,[],"[{""group"":""space"",""original"":{""in"":2,""outside"":1},""candidate"":{""in"":1},""field"":""premise""}]",,,0.07692307692307687,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.14592252,,,,,neutral,0.9097729921340942,0.003103087190538645,0.9097729921340942,0.08712392300367355,neutral,0.9593865275382996,True,True,STABLE_GOLD,0.04961353540420532,False,False,False,71585
114,114:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A boy rides a game machine.,A boy is riding a toy pony.,A boy rides a game machine.,A boy is riding a toy pony.,A boy is riding a toy pony.,A boy is riding a toy pony.,False,"[""trivial_copy""]",0.9975323677062988,0.9975323677062988,0.9975323677062988,2,0.9992719292640686,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0031957,,,,,contradiction,0.9992719292640686,0.00013375993876252323,0.0005943160504102707,0.9992719292640686,contradiction,0.9992719292640686,True,True,STABLE_GOLD,0.0,False,False,False,71825
114,114:premise:fra_Latn,premise,fra_Latn,contradiction,A boy rides a game machine.,A boy is riding a toy pony.,A boy drives a game machine.,A boy is riding a toy pony.,A boy rides a game machine.,A boy drives a game machine.,False,"[""semantic_drift""]",0.0022241193801164627,0.006726844701915979,0.0022241193801164627,2,0.9995779395103455,[],[],,,0.054545454545454564,1.037037037037037,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.99819794,,,,,contradiction,0.9992719292640686,0.00013375993876252323,0.0005943160504102707,0.9992719292640686,contradiction,0.9995779395103455,True,True,STABLE_GOLD,0.00030601024627685547,False,False,False,71825
115,115:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A group of people playing a game with a tennis ball on a beach.,People running from a tsunami.,A group of people playing a game with a tennis ball on a beach.,People fleeing a tsunami.,People running from a tsunami.,People fleeing a tsunami.,True,[],0.9959190487861633,0.9924029111862183,0.9924029111862183,2,0.9957411289215088,[],[],,,0.23636363636363633,0.8333333333333334,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01185596,,,,,contradiction,0.999542236328125,5.23054477525875e-05,0.0004055456374771893,0.999542236328125,contradiction,0.9957411289215088,True,True,STABLE_GOLD,-0.003801107406616211,False,False,False,72005
115,115:premise:fra_Latn,premise,fra_Latn,contradiction,A group of people playing a game with a tennis ball on a beach.,People running from a tsunami.,A group of people playing a game with a tennis ball on a beach.,People running from a tsunami.,A group of people playing a game with a tennis ball on a beach.,A group of people playing a game with a tennis ball on a beach.,False,"[""trivial_copy""]",0.9933168888092041,0.9933168888092041,0.9933168888092041,2,0.999542236328125,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00714087,,,,,contradiction,0.999542236328125,5.23054477525875e-05,0.0004055456374771893,0.999542236328125,contradiction,0.999542236328125,True,True,STABLE_GOLD,0.0,False,False,False,72005
